name,latitude,longitude,threshold,event_date,geps_init_date,lead_time_days,event_flag,amd_tmp_min,percentile,bias_mode,bias_value,bias_samples,bias_target
Ikeda,42.990216,143.443579,3.0,2025-04-19,2025-04-13,6,0,5.60,3.9,lead_trim,4.451,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-20,2025-04-13,7,0,6.30,0.2,lead_trim,5.101,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-21,2025-04-13,8,1,2.30,0.0,lead_trim,5.437,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-22,2025-04-13,9,1,0.20,0.0,lead_trim,5.960,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-23,2025-04-13,10,0,3.80,0.0,lead_trim,5.884,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-24,2025-04-13,11,0,6.40,0.1,lead_trim,6.116,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-25,2025-04-13,12,0,5.60,0.0,lead_trim,6.111,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-26,2025-04-13,13,1,-0.10,0.0,lead_trim,6.229,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-27,2025-04-13,14,1,-1.30,0.0,lead_trim,5.999,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-28,2025-04-13,15,1,-0.80,0.0,lead_trim,5.921,90,p10
Ikeda,42.990216,143.443579,3.0,2025-04-29,2025-04-13,16,1,0.50,0.0,lead_trim,6.019,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-14,2025-04-13,1,0,0.50,0.0,lead_trim,0.990,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-15,2025-04-13,2,0,3.30,0.0,lead_trim,1.434,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-16,2025-04-13,3,0,5.10,0.0,lead_trim,1.963,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-17,2025-04-13,4,0,3.10,0.0,lead_trim,2.236,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-18,2025-04-13,5,0,1.30,0.0,lead_trim,2.500,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-19,2025-04-13,6,0,4.20,0.1,lead_trim,2.977,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-20,2025-04-13,7,0,5.80,0.0,lead_trim,3.388,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-21,2025-04-13,8,0,-0.10,0.0,lead_trim,3.652,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-22,2025-04-13,9,0,-0.60,0.0,lead_trim,4.183,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-23,2025-04-13,10,0,2.00,0.0,lead_trim,4.258,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-24,2025-04-13,11,0,5.50,0.0,lead_trim,4.399,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-25,2025-04-13,12,0,1.70,0.0,lead_trim,4.223,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-26,2025-04-13,13,0,0.10,0.0,lead_trim,4.394,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-27,2025-04-13,14,0,-0.30,0.0,lead_trim,4.151,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-28,2025-04-13,15,0,-0.80,0.0,lead_trim,4.083,90,p10
Sarabetsu,42.656893,143.199584,-1.0,2025-04-29,2025-04-13,16,0,-0.20,0.0,lead_trim,4.161,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-14,2025-04-13,1,1,0.50,0.0,lead_trim,0.990,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-15,2025-04-13,2,0,3.30,0.0,lead_trim,1.434,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-16,2025-04-13,3,0,5.10,0.0,lead_trim,1.963,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-17,2025-04-13,4,0,3.10,1.9,lead_trim,2.236,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-18,2025-04-13,5,1,1.30,9.0,lead_trim,2.500,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-19,2025-04-13,6,0,4.20,6.6,lead_trim,2.977,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-20,2025-04-13,7,0,5.80,0.7,lead_trim,3.388,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-21,2025-04-13,8,1,-0.10,0.0,lead_trim,3.652,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-22,2025-04-13,9,1,-0.60,0.0,lead_trim,4.183,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-23,2025-04-13,10,1,2.00,0.0,lead_trim,4.258,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-24,2025-04-13,11,0,5.50,0.6,lead_trim,4.399,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-25,2025-04-13,12,1,1.70,0.0,lead_trim,4.223,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-26,2025-04-13,13,1,0.10,0.0,lead_trim,4.394,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-27,2025-04-13,14,1,-0.30,0.0,lead_trim,4.151,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-28,2025-04-13,15,1,-0.80,0.0,lead_trim,4.083,90,p10
Sarabetsu,42.656893,143.199584,3.0,2025-04-29,2025-04-13,16,1,-0.20,0.0,lead_trim,4.161,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-14,2025-04-13,1,0,0.50,0.0,lead_trim,0.990,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-15,2025-04-13,2,0,3.30,0.0,lead_trim,1.434,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-16,2025-04-13,3,0,5.10,0.0,lead_trim,1.963,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-17,2025-04-13,4,0,3.10,0.0,lead_trim,2.236,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-18,2025-04-13,5,0,1.30,0.0,lead_trim,2.500,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-19,2025-04-13,6,0,4.20,0.1,lead_trim,2.977,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-20,2025-04-13,7,0,5.80,0.0,lead_trim,3.388,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-21,2025-04-13,8,0,-0.10,0.0,lead_trim,3.652,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-22,2025-04-13,9,0,-0.60,0.0,lead_trim,4.183,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-23,2025-04-13,10,0,2.00,0.0,lead_trim,4.258,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-24,2025-04-13,11,0,5.50,0.0,lead_trim,4.399,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-25,2025-04-13,12,0,1.70,0.0,lead_trim,4.223,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-26,2025-04-13,13,0,0.10,0.0,lead_trim,4.394,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-27,2025-04-13,14,0,-0.30,0.0,lead_trim,4.151,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-28,2025-04-13,15,0,-0.80,0.0,lead_trim,4.083,90,p10
Memuro,42.656893,143.199584,-1.0,2025-04-29,2025-04-13,16,0,-0.20,0.0,lead_trim,4.161,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-14,2025-04-13,1,1,0.50,0.0,lead_trim,0.990,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-15,2025-04-13,2,0,3.30,0.0,lead_trim,1.434,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-16,2025-04-13,3,0,5.10,0.0,lead_trim,1.963,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-17,2025-04-13,4,0,3.10,1.9,lead_trim,2.236,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-18,2025-04-13,5,1,1.30,9.0,lead_trim,2.500,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-19,2025-04-13,6,0,4.20,6.6,lead_trim,2.977,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-20,2025-04-13,7,0,5.80,0.7,lead_trim,3.388,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-21,2025-04-13,8,1,-0.10,0.0,lead_trim,3.652,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-22,2025-04-13,9,1,-0.60,0.0,lead_trim,4.183,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-23,2025-04-13,10,1,2.00,0.0,lead_trim,4.258,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-24,2025-04-13,11,0,5.50,0.6,lead_trim,4.399,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-25,2025-04-13,12,1,1.70,0.0,lead_trim,4.223,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-26,2025-04-13,13,1,0.10,0.0,lead_trim,4.394,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-27,2025-04-13,14,1,-0.30,0.0,lead_trim,4.151,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-28,2025-04-13,15,1,-0.80,0.0,lead_trim,4.083,90,p10
Memuro,42.656893,143.199584,3.0,2025-04-29,2025-04-13,16,1,-0.20,0.0,lead_trim,4.161,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-14,2025-04-13,1,0,3.30,0.0,lead_trim,2.140,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-15,2025-04-13,2,0,4.70,0.0,lead_trim,2.565,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-16,2025-04-13,3,0,5.40,0.0,lead_trim,3.152,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-17,2025-04-13,4,0,4.10,0.0,lead_trim,3.623,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-18,2025-04-13,5,0,0.60,0.0,lead_trim,3.857,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-19,2025-04-13,6,0,5.90,0.1,lead_trim,4.215,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-20,2025-04-13,7,0,3.90,0.0,lead_trim,4.712,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-21,2025-04-13,8,0,0.20,0.0,lead_trim,5.050,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-22,2025-04-13,9,0,0.00,0.0,lead_trim,5.817,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-23,2025-04-13,10,0,3.60,0.0,lead_trim,5.671,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-24,2025-04-13,11,0,-0.20,0.0,lead_trim,5.766,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-25,2025-04-13,12,0,1.60,0.0,lead_trim,5.754,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-26,2025-04-13,13,0,-0.10,0.0,lead_trim,5.761,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-27,2025-04-13,14,0,0.30,0.0,lead_trim,5.630,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-28,2025-04-13,15,1,-2.20,0.0,lead_trim,5.471,90,p10
Oketo,43.697422,143.620209,-1.0,2025-04-29,2025-04-13,16,0,0.20,0.0,lead_trim,5.500,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-14,2025-04-13,1,0,3.30,0.0,lead_trim,2.140,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-15,2025-04-13,2,0,4.70,0.0,lead_trim,2.565,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-16,2025-04-13,3,0,5.40,1.2,lead_trim,3.152,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-17,2025-04-13,4,0,4.10,2.8,lead_trim,3.623,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-18,2025-04-13,5,1,0.60,0.1,lead_trim,3.857,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-19,2025-04-13,6,0,5.90,7.6,lead_trim,4.215,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-20,2025-04-13,7,0,3.90,1.2,lead_trim,4.712,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-21,2025-04-13,8,1,0.20,0.0,lead_trim,5.050,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-22,2025-04-13,9,1,0.00,0.0,lead_trim,5.817,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-23,2025-04-13,10,0,3.60,0.5,lead_trim,5.671,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-24,2025-04-13,11,1,-0.20,0.0,lead_trim,5.766,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-25,2025-04-13,12,1,1.60,0.1,lead_trim,5.754,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-26,2025-04-13,13,1,-0.10,0.0,lead_trim,5.761,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-27,2025-04-13,14,1,0.30,0.0,lead_trim,5.630,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-28,2025-04-13,15,1,-2.20,0.0,lead_trim,5.471,90,p10
Oketo,43.697422,143.620209,3.0,2025-04-29,2025-04-13,16,1,0.20,0.1,lead_trim,5.500,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-14,2025-04-13,1,0,2.70,0.0,lead_trim,1.460,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-15,2025-04-13,2,0,5.90,0.0,lead_trim,1.905,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-16,2025-04-13,3,0,5.10,0.0,lead_trim,2.567,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-17,2025-04-13,4,0,4.50,0.0,lead_trim,3.007,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-18,2025-04-13,5,0,0.80,0.0,lead_trim,3.345,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-19,2025-04-13,6,0,6.00,0.2,lead_trim,3.748,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-20,2025-04-13,7,0,3.50,0.0,lead_trim,4.336,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-21,2025-04-13,8,0,0.60,0.0,lead_trim,4.771,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-22,2025-04-13,9,0,0.30,0.0,lead_trim,5.612,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-23,2025-04-13,10,0,0.30,0.0,lead_trim,5.587,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-24,2025-04-13,11,1,-1.80,0.0,lead_trim,5.748,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-25,2025-04-13,12,0,3.50,0.0,lead_trim,5.813,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-26,2025-04-13,13,0,0.90,0.0,lead_trim,5.829,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-27,2025-04-13,14,0,0.50,0.0,lead_trim,5.633,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-28,2025-04-13,15,0,0.30,0.0,lead_trim,5.337,90,p10
Bihoro,43.812070,144.135932,-1.0,2025-04-29,2025-04-13,16,0,0.40,0.0,lead_trim,5.385,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-14,2025-04-13,1,1,2.70,0.0,lead_trim,1.460,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-15,2025-04-13,2,0,5.90,0.0,lead_trim,1.905,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-16,2025-04-13,3,0,5.10,0.6,lead_trim,2.567,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-17,2025-04-13,4,0,4.50,1.8,lead_trim,3.007,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-18,2025-04-13,5,1,0.80,0.2,lead_trim,3.345,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-19,2025-04-13,6,0,6.00,8.6,lead_trim,3.748,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-20,2025-04-13,7,0,3.50,1.1,lead_trim,4.336,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-21,2025-04-13,8,1,0.60,0.1,lead_trim,4.771,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-22,2025-04-13,9,1,0.30,0.0,lead_trim,5.612,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-23,2025-04-13,10,1,0.30,0.0,lead_trim,5.587,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-24,2025-04-13,11,1,-1.80,0.0,lead_trim,5.748,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-25,2025-04-13,12,0,3.50,0.2,lead_trim,5.813,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-26,2025-04-13,13,1,0.90,0.0,lead_trim,5.829,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-27,2025-04-13,14,1,0.50,0.0,lead_trim,5.633,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-28,2025-04-13,15,1,0.30,0.0,lead_trim,5.337,90,p10
Bihoro,43.812070,144.135932,3.0,2025-04-29,2025-04-13,16,1,0.40,0.1,lead_trim,5.385,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-14,2025-04-13,1,0,6.10,0.0,lead_trim,-1.534,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-15,2025-04-13,2,0,1.60,0.0,lead_trim,-1.313,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-16,2025-04-13,3,0,5.70,0.0,lead_trim,-1.237,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-17,2025-04-13,4,0,1.90,0.0,lead_trim,-1.080,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-18,2025-04-13,5,0,1.00,1.0,lead_trim,-0.907,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-19,2025-04-13,6,0,6.90,0.0,lead_trim,-0.555,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-20,2025-04-13,7,0,3.70,0.0,lead_trim,-0.159,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-21,2025-04-13,8,0,2.10,0.0,lead_trim,0.006,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-22,2025-04-13,9,0,1.70,0.0,lead_trim,0.095,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-23,2025-04-13,10,0,6.00,0.0,lead_trim,0.239,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-24,2025-04-13,11,0,6.90,0.0,lead_trim,0.241,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-25,2025-04-13,12,0,7.40,0.0,lead_trim,0.170,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-26,2025-04-13,13,0,7.00,0.0,lead_trim,0.323,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-27,2025-04-13,14,0,2.70,0.0,lead_trim,0.431,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-28,2025-04-13,15,0,0.80,0.0,lead_trim,0.384,90,p10
Mori,42.076431,140.586743,-1.0,2025-04-29,2025-04-13,16,0,5.30,0.0,lead_trim,0.369,90,p10
Mori,42.076431,140.586743,3.0,2025-04-14,2025-04-13,1,0,6.10,0.1,lead_trim,-1.534,90,p10
Mori,42.076431,140.586743,3.0,2025-04-15,2025-04-13,2,1,1.60,2.8,lead_trim,-1.313,90,p10
Mori,42.076431,140.586743,3.0,2025-04-16,2025-04-13,3,0,5.70,2.8,lead_trim,-1.237,90,p10
Mori,42.076431,140.586743,3.0,2025-04-17,2025-04-13,4,1,1.90,0.2,lead_trim,-1.080,90,p10
Mori,42.076431,140.586743,3.0,2025-04-18,2025-04-13,5,1,1.00,27.2,lead_trim,-0.907,90,p10
Mori,42.076431,140.586743,3.0,2025-04-19,2025-04-13,6,0,6.90,2.9,lead_trim,-0.555,90,p10
Mori,42.076431,140.586743,3.0,2025-04-20,2025-04-13,7,0,3.70,0.8,lead_trim,-0.159,90,p10
Mori,42.076431,140.586743,3.0,2025-04-21,2025-04-13,8,1,2.10,0.0,lead_trim,0.006,90,p10
Mori,42.076431,140.586743,3.0,2025-04-22,2025-04-13,9,1,1.70,0.1,lead_trim,0.095,90,p10
Mori,42.076431,140.586743,3.0,2025-04-23,2025-04-13,10,0,6.00,0.8,lead_trim,0.239,90,p10
Mori,42.076431,140.586743,3.0,2025-04-24,2025-04-13,11,0,6.90,2.5,lead_trim,0.241,90,p10
Mori,42.076431,140.586743,3.0,2025-04-25,2025-04-13,12,0,7.40,1.2,lead_trim,0.170,90,p10
Mori,42.076431,140.586743,3.0,2025-04-26,2025-04-13,13,0,7.00,0.3,lead_trim,0.323,90,p10
Mori,42.076431,140.586743,3.0,2025-04-27,2025-04-13,14,1,2.70,0.1,lead_trim,0.431,90,p10
Mori,42.076431,140.586743,3.0,2025-04-28,2025-04-13,15,1,0.80,0.0,lead_trim,0.384,90,p10
Mori,42.076431,140.586743,3.0,2025-04-29,2025-04-13,16,0,5.30,0.2,lead_trim,0.369,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-15,2025-04-14,1,0,5.90,0.0,lead_trim,1.642,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-16,2025-04-14,2,0,6.70,0.0,lead_trim,2.158,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-17,2025-04-14,3,0,2.80,0.0,lead_trim,2.708,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-18,2025-04-14,4,0,-0.50,0.0,lead_trim,3.136,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-19,2025-04-14,5,0,5.30,0.0,lead_trim,3.721,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-20,2025-04-14,6,0,5.70,0.0,lead_trim,3.951,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-21,2025-04-14,7,0,1.80,0.0,lead_trim,4.611,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-22,2025-04-14,8,0,1.40,0.0,lead_trim,4.788,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-23,2025-04-14,9,0,2.90,0.0,lead_trim,5.457,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-24,2025-04-14,10,0,5.80,0.0,lead_trim,5.446,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-25,2025-04-14,11,0,2.60,0.0,lead_trim,5.678,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-26,2025-04-14,12,1,-1.50,0.0,lead_trim,5.451,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-27,2025-04-14,13,0,-0.60,0.0,lead_trim,5.511,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-28,2025-04-14,14,1,-2.50,0.0,lead_trim,5.259,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-29,2025-04-14,15,0,0.60,0.0,lead_trim,5.200,90,p10
Honbetsu,43.133400,143.562300,-1.0,2025-04-30,2025-04-14,16,0,0.80,0.0,lead_trim,5.300,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-15,2025-04-14,1,0,5.90,0.0,lead_trim,1.642,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-16,2025-04-14,2,0,6.70,0.0,lead_trim,2.158,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-17,2025-04-14,3,1,2.80,5.2,lead_trim,2.708,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-18,2025-04-14,4,1,-0.50,0.0,lead_trim,3.136,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-19,2025-04-14,5,0,5.30,3.4,lead_trim,3.721,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-20,2025-04-14,6,0,5.70,0.5,lead_trim,3.951,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-21,2025-04-14,7,1,1.80,0.2,lead_trim,4.611,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-22,2025-04-14,8,1,1.40,0.3,lead_trim,4.788,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-23,2025-04-14,9,1,2.90,1.3,lead_trim,5.457,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-24,2025-04-14,10,0,5.80,1.4,lead_trim,5.446,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-25,2025-04-14,11,1,2.60,0.6,lead_trim,5.678,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-26,2025-04-14,12,1,-1.50,0.0,lead_trim,5.451,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-27,2025-04-14,13,1,-0.60,0.0,lead_trim,5.511,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-28,2025-04-14,14,1,-2.50,0.0,lead_trim,5.259,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-29,2025-04-14,15,1,0.60,0.0,lead_trim,5.200,90,p10
Honbetsu,43.133400,143.562300,3.0,2025-04-30,2025-04-14,16,1,0.80,0.1,lead_trim,5.300,90,p10
Date,42.493500,140.866200,-1.0,2025-04-15,2025-04-14,1,0,5.40,0.0,lead_trim,-1.206,90,p10
Date,42.493500,140.866200,-1.0,2025-04-16,2025-04-14,2,0,5.80,0.0,lead_trim,-0.948,90,p10
Date,42.493500,140.866200,-1.0,2025-04-17,2025-04-14,3,0,1.30,0.0,lead_trim,-0.808,90,p10
Date,42.493500,140.866200,-1.0,2025-04-18,2025-04-14,4,0,-0.80,0.7,lead_trim,-0.636,90,p10
Date,42.493500,140.866200,-1.0,2025-04-19,2025-04-14,5,0,7.10,0.0,lead_trim,-0.546,90,p10
Date,42.493500,140.866200,-1.0,2025-04-20,2025-04-14,6,0,6.60,0.0,lead_trim,-0.184,90,p10
Date,42.493500,140.866200,-1.0,2025-04-21,2025-04-14,7,0,4.50,0.0,lead_trim,0.131,90,p10
Date,42.493500,140.866200,-1.0,2025-04-22,2025-04-14,8,0,3.20,0.0,lead_trim,0.122,90,p10
Date,42.493500,140.866200,-1.0,2025-04-23,2025-04-14,9,0,5.70,0.0,lead_trim,0.176,90,p10
Date,42.493500,140.866200,-1.0,2025-04-24,2025-04-14,10,0,8.00,0.0,lead_trim,0.316,90,p10
Date,42.493500,140.866200,-1.0,2025-04-25,2025-04-14,11,0,4.70,0.0,lead_trim,0.346,90,p10
Date,42.493500,140.866200,-1.0,2025-04-26,2025-04-14,12,0,1.20,0.0,lead_trim,0.393,90,p10
Date,42.493500,140.866200,-1.0,2025-04-27,2025-04-14,13,0,3.60,0.0,lead_trim,0.347,90,p10
Date,42.493500,140.866200,-1.0,2025-04-28,2025-04-14,14,0,0.90,0.0,lead_trim,0.333,90,p10
Date,42.493500,140.866200,-1.0,2025-04-29,2025-04-14,15,0,5.20,0.0,lead_trim,0.397,90,p10
Date,42.493500,140.866200,-1.0,2025-04-30,2025-04-14,16,0,2.40,0.0,lead_trim,0.410,90,p10
Date,42.493500,140.866200,3.0,2025-04-15,2025-04-14,1,0,5.40,18.7,lead_trim,-1.206,90,p10
Date,42.493500,140.866200,3.0,2025-04-16,2025-04-14,2,0,5.80,0.5,lead_trim,-0.948,90,p10
Date,42.493500,140.866200,3.0,2025-04-17,2025-04-14,3,1,1.30,0.0,lead_trim,-0.808,90,p10
Date,42.493500,140.866200,3.0,2025-04-18,2025-04-14,4,1,-0.80,1.2,lead_trim,-0.636,90,p10
Date,42.493500,140.866200,3.0,2025-04-19,2025-04-14,5,0,7.10,0.7,lead_trim,-0.546,90,p10
Date,42.493500,140.866200,3.0,2025-04-20,2025-04-14,6,0,6.60,0.6,lead_trim,-0.184,90,p10
Date,42.493500,140.866200,3.0,2025-04-21,2025-04-14,7,0,4.50,0.5,lead_trim,0.131,90,p10
Date,42.493500,140.866200,3.0,2025-04-22,2025-04-14,8,0,3.20,1.6,lead_trim,0.122,90,p10
